source target weight
6473 20562 1.0
6473 20563 1.0
6473 20564 1.0
6474 20565 1.0
6474 20566 1.0
6474 20567 1.0
6475 20568 1.0
6475 20569 1.0
6475 20570 1.0
6476 20571 1.0
6476 20572 1.0
6476 20573 1.0
6476 20574 1.0
6477 20575 1.0
6477 20576 1.0
6477 20577 1.0
6478 20578 1.0
6478 20579 1.0
6478 20580 1.0
6479 20581 1.0
6479 20582 1.0
6479 20583 1.0
6480 20584 1.0
6480 20585 1.0
6480 20586 1.0
6481 20587 1.0
6481 20588 1.0
6482 20589 1.0
6482 20590 1.0
6482 20591 1.0
6483 20592 1.0
6483 20593 1.0
6483 20594 1.0
6483 20595 1.0
6484 20596 1.0
6484 20597 1.0
6484 20598 1.0
6485 20599 1.0
6485 20600 1.0
6485 20601 1.0
6486 20602 1.0
6486 20603 1.0
6486 20604 1.0
6487 20605 1.0
6487 20606 1.0
6487 20607 1.0
6488 20608 1.0
6488 20609 1.0
6488 20610 1.0
6489 20611 1.0
6489 20612 1.0
6489 20613 1.0
6490 20614 1.0
6490 20615 1.0
6490 20616 1.0
6491 20617 1.0
6491 20618 1.0
6492 20619 1.0
6492 20620 1.0
6492 20621 1.0
6493 20622 1.0
6493 20623 1.0
6493 20624 1.0
6494 20625 1.0
6494 20626 1.0
6494 20627 1.0
6495 20628 1.0
6495 20629 1.0
6495 20630 1.0
6496 20631 1.0
6496 20632 1.0
6496 20633 1.0
6497 20634 1.0
6497 20635 1.0
6497 20636 1.0
6497 20637 1.0
6498 20638 1.0
6498 20639 1.0
6498 20640 1.0
6499 20641 1.0
6499 20642 1.0
6500 20643 1.0
6500 20644 1.0
6500 20645 1.0
6501 20646 1.0
6501 20647 1.0
6501 20648 1.0
6501 20649 1.0
6502 20650 1.0
6502 20651 1.0
6502 20652 1.0
6502 20653 1.0
6503 20654 1.0
6503 20655 1.0
6503 20656 1.0
6504 20657 1.0
6504 20658 1.0
6504 20659 1.0
6505 20660 1.0
6505 20661 1.0
6505 20662 1.0
6506 20663 1.0
6506 20664 1.0
6506 20665 1.0
6506 20666 1.0
6507 20667 1.0
6507 20668 1.0
6507 20669 1.0
6508 20670 1.0
6508 20671 1.0
6508 20672 1.0
6509 20673 1.0
6509 20674 1.0
6510 20675 1.0
6510 20676 1.0
6510 20677 1.0
6511 20678 1.0
6511 20679 1.0
6511 20680 1.0
6512 20681 1.0
6512 20682 1.0
6512 20683 1.0
6513 20684 1.0
6513 20685 1.0
6513 20686 1.0
6514 20687 1.0
6514 20688 1.0
6514 20689 1.0
6515 20690 1.0
6515 20691 1.0
6515 20692 1.0
6516 20693 1.0
6516 20694 1.0
6516 20695 1.0
6516 20696 1.0
6517 20697 1.0
6517 20698 1.0
6517 20699 1.0
6518 20700 1.0
6518 20701 1.0
6518 20702 1.0
6519 20703 1.0
6519 20704 1.0
6519 20705 1.0
6520 20706 1.0
6520 20707 1.0
6521 20708 1.0
6521 20709 1.0
6521 20710 1.0
6522 20711 1.0
6522 20712 1.0
6522 20713 1.0
6523 20714 1.0
6523 20715 1.0
6523 20716 1.0
6524 20717 1.0
6524 20718 1.0
6524 20719 1.0
6525 20720 1.0
6525 20721 1.0
6525 20722 1.0
6526 20723 1.0
6526 20724 1.0
6526 20725 1.0
6527 20726 1.0
6527 20727 1.0
6527 20728 1.0
6528 20729 1.0
6528 20730 1.0
6528 20731 1.0
6528 20732 1.0
6529 20733 1.0
6529 20734 1.0
6529 20735 1.0
6530 20736 1.0
6530 20737 1.0
6531 20738 1.0
6531 20739 1.0
6531 20740 1.0
6531 20741 1.0
6532 20742 1.0
6532 20743 1.0
6532 20744 1.0
6533 20745 1.0
6533 20746 1.0
6533 20747 1.0
6534 20748 1.0
6534 20749 1.0
6535 20750 1.0
6535 20751 1.0
6535 20752 1.0
6536 20753 1.0
6536 20754 1.0
6536 20755 1.0
6536 20756 1.0
6537 20757 1.0
6537 20758 1.0
6538 20759 1.0
6538 20760 1.0
6538 20761 1.0
6538 20762 1.0
6539 20763 1.0
6539 20764 1.0
6540 20765 1.0
6540 20766 1.0
6540 20767 1.0
6541 20768 1.0
6541 20769 1.0
6541 20770 1.0
6541 20771 1.0
6542 20772 1.0
6542 20773 1.0
6542 20774 1.0
6543 20775 1.0
6543 20776 1.0
6543 20777 1.0
6544 20778 1.0
6544 20779 1.0
6544 20780 1.0
6545 20781 1.0
6545 20782 1.0
6546 20783 1.0
6546 20784 1.0
6546 20785 1.0
6547 20786 1.0
6547 20787 1.0
6547 20788 1.0
6548 20789 1.0
6548 20790 1.0
6548 20791 1.0
6549 20792 1.0
6549 20793 1.0
6549 20794 1.0
6550 20795 1.0
6550 20796 1.0
6550 20797 1.0
6550 20798 1.0
6551 20799 1.0
6551 20800 1.0
6552 20801 1.0
6552 20802 1.0
6552 20803 1.0
6553 20804 1.0
6553 20805 1.0
6553 20806 1.0
6554 20807 1.0
6554 20808 1.0
6554 20809 1.0
6555 20810 1.0
6555 20811 1.0
6555 20812 1.0
6556 20813 1.0
6556 20814 1.0
6556 20815 1.0
6556 20816 1.0
6557 20817 1.0
6557 20818 1.0
6557 20819 1.0
6558 20820 1.0
6558 20821 1.0
6559 20822 1.0
6559 20823 1.0
6559 20824 1.0
6560 20825 1.0
6560 20826 1.0
6560 20827 1.0
6561 20828 1.0
6561 20829 1.0
6561 20830 1.0
6562 20831 1.0
6562 20832 1.0
6562 20833 1.0
6563 20834 1.0
6563 20835 1.0
6563 20836 1.0
6563 20837 1.0
6564 20838 1.0
6564 20839 1.0
6564 20840 1.0
6565 20841 1.0
6565 20842 1.0
6566 20843 1.0
6566 20844 1.0
6566 20845 1.0
6566 20846 1.0
6567 20847 1.0
6567 20848 1.0
6567 20849 1.0
6568 20850 1.0
6568 20851 1.0
6569 20852 1.0
6569 20853 1.0
6569 20854 1.0
6570 20855 1.0
6570 20856 1.0
6570 20857 1.0
6571 20858 1.0
6571 20859 1.0
6571 20860 1.0
6572 20861 1.0
6572 20862 1.0
6572 20863 1.0
6573 20864 1.0
6573 20865 1.0
6573 20866 1.0
6574 20867 1.0
6574 20868 1.0
6574 20869 1.0
6574 20870 1.0
6575 20871 1.0
6575 20872 1.0
6575 20873 1.0
6576 20874 1.0
6576 20875 1.0
6576 20876 1.0
6576 20877 1.0
6577 20878 1.0
6577 20879 1.0
6577 20880 1.0
6577 20881 1.0
6578 20882 1.0
6578 20883 1.0
6579 20884 1.0
6579 20885 1.0
6579 20886 1.0
6579 20887 1.0
6580 20888 1.0
6580 20889 1.0
6580 20890 1.0
6581 20891 1.0
6581 20892 1.0
6581 20893 1.0
6582 20894 1.0
6582 20895 1.0
6582 20896 1.0
6583 20897 1.0
6583 20898 1.0
6583 20899 1.0
6584 20900 1.0
6584 20901 1.0
6584 20902 1.0
6585 20903 1.0
6585 20904 1.0
6585 20905 1.0
6586 20906 1.0
6586 20907 1.0
6587 20908 1.0
6587 20909 1.0
6587 20910 1.0
6588 20911 1.0
6588 20912 1.0
6588 20913 1.0
6588 20914 1.0
6589 20915 1.0
6589 20916 1.0
6589 20917 1.0
6590 20918 1.0
6590 20919 1.0
6590 20920 1.0
6591 20921 1.0
6591 20922 1.0
6591 20923 1.0
6592 20924 1.0
6592 20925 1.0
6592 20926 1.0
6593 20927 1.0
6593 20928 1.0
6593 20929 1.0
6594 20930 1.0
6594 20931 1.0
6594 20932 1.0
6595 20933 1.0
6595 20934 1.0
6595 20935 1.0
6596 20936 1.0
6596 20937 1.0
6596 20938 1.0
6596 20939 1.0
6597 20940 1.0
6597 20941 1.0
6597 20942 1.0
6598 20943 1.0
6598 20944 1.0
6598 20945 1.0
6599 20946 1.0
6599 20947 1.0
6599 20948 1.0
6600 20949 1.0
6600 20950 1.0
6600 20951 1.0
6601 20952 1.0
6601 20953 1.0
6602 20954 1.0
6602 20955 1.0
6602 20956 1.0
6602 20957 1.0
6603 20958 1.0
6603 20959 1.0
6603 20960 1.0
6604 20961 1.0
6604 20962 1.0
6604 20963 1.0
6605 20964 1.0
6605 20965 1.0
6605 20966 1.0
6606 20967 1.0
6606 20968 1.0
6606 20969 1.0
6607 20970 1.0
6607 20971 1.0
6607 20972 1.0
6608 20973 1.0
6608 20974 1.0
6609 20975 1.0
6609 20976 1.0
6609 20977 1.0
6610 20978 1.0
6610 20979 1.0
6610 20980 1.0
6611 20981 1.0
6611 20982 1.0
6611 20983 1.0
6611 20984 1.0
6612 20985 1.0
6612 20986 1.0
6612 20987 1.0
6613 20988 1.0
6613 20989 1.0
6613 20990 1.0
6614 20991 1.0
6614 20992 1.0
6615 20993 1.0
6615 20994 1.0
6615 20995 1.0
6615 20996 1.0
6616 20997 1.0
6616 20998 1.0
6617 20999 1.0
6617 21000 1.0
6617 21001 1.0
6617 21002 1.0
6618 21003 1.0
6618 21004 1.0
6619 21005 1.0
6619 21006 1.0
6619 21007 1.0
6620 21008 1.0
6620 21009 1.0
6620 21010 1.0
6620 21011 1.0
6621 21012 1.0
6621 21013 1.0
6621 21014 1.0
6622 21015 1.0
6622 21016 1.0
6622 21017 1.0
6623 21018 1.0
6623 21019 1.0
6623 21020 1.0
6623 21021 1.0
6623 21022 1.0
6623 21023 1.0
6623 21024 1.0
6624 21025 1.0
6624 21026 1.0
6624 21027 1.0
6624 21028 1.0
6624 21029 1.0
6625 21030 1.0
6625 21031 1.0
6625 21032 1.0
6625 21033 1.0
6626 21034 1.0
6626 21035 1.0
6626 21036 1.0
6626 21037 1.0
6627 21038 1.0
6627 21039 1.0
6627 21040 1.0
6627 21041 1.0
6627 21042 1.0
6627 21043 1.0
6627 21044 1.0
6628 21045 1.0
6628 21046 1.0
6628 21047 1.0
6628 21048 1.0
6628 21049 1.0
6629 21050 1.0
6629 21051 1.0
6629 21052 1.0
6629 21053 1.0
6629 21054 1.0
6629 21055 1.0
6630 21056 1.0
6630 21057 1.0
6630 21058 1.0
6631 21059 1.0
6631 21060 1.0
6631 21061 1.0
6631 21062 1.0
6632 21063 1.0
6632 21064 1.0
6632 21065 1.0
6632 21066 1.0
6632 21067 1.0
6633 21068 1.0
6633 21069 1.0
6633 21070 1.0
6633 21071 1.0
6633 21072 1.0
6634 21073 1.0
6634 21074 1.0
6634 21075 1.0
6634 21076 1.0
6634 21077 1.0
6635 21078 1.0
6635 21079 1.0
6635 21080 1.0
6636 21081 1.0
6636 21082 1.0
6636 21083 1.0
6637 21084 1.0
6637 21085 1.0
6637 21086 1.0
6638 21087 1.0
6638 21088 1.0
6639 21089 1.0
6639 21090 1.0
6639 21091 1.0
6640 21092 1.0
6640 21093 1.0
6640 21094 1.0
6641 21095 1.0
6641 21096 1.0
6641 21097 1.0
6641 21098 1.0
6642 21099 1.0
6642 21100 1.0
6642 21101 1.0
6643 21102 1.0
6643 21103 1.0
6643 21104 1.0
6644 21105 1.0
6644 21106 1.0
6644 21107 1.0
6645 21108 1.0
6645 21109 1.0
6646 21110 1.0
6646 21111 1.0
6646 21112 1.0
6646 21113 1.0
6647 21114 1.0
6647 21115 1.0
6647 21116 1.0
6648 21117 1.0
6648 21118 1.0
6648 21119 1.0
6649 21120 1.0
6649 21121 1.0
6650 21122 1.0
6650 21123 1.0
6650 21124 1.0
6651 21125 1.0
6651 21126 1.0
6651 21127 1.0
6652 21128 1.0
6652 21129 1.0
6652 21130 1.0
6652 21131 1.0
6653 21132 1.0
6653 21133 1.0
6654 21134 1.0
6654 21135 1.0
6654 21136 1.0
6655 21137 1.0
6655 21138 1.0
6655 21139 1.0
6656 21140 1.0
6656 21141 1.0
6656 21142 1.0
6657 21143 1.0
6657 21144 1.0
6657 21145 1.0
6658 21146 1.0
6658 21147 1.0
6658 21148 1.0
6658 21149 1.0
6659 21150 1.0
6659 21151 1.0
6659 21152 1.0
6660 21153 1.0
6660 21154 1.0
6661 21155 1.0
6661 21156 1.0
6661 21157 1.0
6662 21158 1.0
6662 21159 1.0
6662 21160 1.0
6663 21161 1.0
6663 21162 1.0
6663 21163 1.0
6663 21164 1.0
6664 21165 1.0
6664 21166 1.0
6664 21167 1.0
6665 21168 1.0
6665 21169 1.0
6666 21170 1.0
6666 21171 1.0
6666 21172 1.0
6667 21173 1.0
6667 21174 1.0
6667 21175 1.0
6668 21176 1.0
6668 21177 1.0
6668 21178 1.0
6669 21179 1.0
6669 21180 1.0
6669 21181 1.0
6669 21182 1.0
6670 21183 1.0
6670 21184 1.0
6671 21185 1.0
6671 21186 1.0
6671 21187 1.0
6672 21188 1.0
6672 21189 1.0
6672 21190 1.0
6672 21191 1.0
6673 21192 1.0
6673 21193 1.0
6674 21194 1.0
6674 21195 1.0
6674 21196 1.0
6674 21197 1.0
6675 21198 1.0
6675 21199 1.0
6675 21200 1.0
6676 21201 1.0
6676 21202 1.0
6676 21203 1.0
6677 21204 1.0
6677 21205 1.0
6677 21206 1.0
6678 21207 1.0
6678 21208 1.0
6678 21209 1.0
6679 21210 1.0
6679 21211 1.0
6679 21212 1.0
6680 21213 1.0
6680 21214 1.0
6680 21215 1.0
6680 21216 1.0
6681 21217 1.0
6681 21218 1.0
6681 21219 1.0
6682 21220 1.0
6682 21221 1.0
6683 21222 1.0
6683 21223 1.0
6683 21224 1.0
6684 21225 1.0
6684 21226 1.0
6684 21227 1.0
6685 21228 1.0
6685 21229 1.0
6685 21230 1.0
6685 21231 1.0
6686 21232 1.0
6686 21233 1.0
6687 21234 1.0
6687 21235 1.0
6687 21236 1.0
6688 21237 1.0
6688 21238 1.0
6688 21239 1.0
6689 21240 1.0
6689 21241 1.0
6689 21242 1.0
6690 21243 1.0
6690 21244 1.0
6690 21245 1.0
6691 21246 1.0
6691 21247 1.0
6691 21248 1.0
6692 21249 1.0
6692 21250 1.0
6692 21251 1.0
6693 21252 1.0
6693 21253 1.0
6693 21254 1.0
6693 21255 1.0
6694 21256 1.0
6694 21257 1.0
6694 21258 1.0
6695 21259 1.0
6695 21260 1.0
6695 21261 1.0
6696 21262 1.0
6696 21263 1.0
6696 21264 1.0
6697 21265 1.0
6697 21266 1.0
6697 21267 1.0
6698 21268 1.0
6698 21269 1.0
6699 21270 1.0
6699 21271 1.0
6699 21272 1.0
6700 21273 1.0
6700 21274 1.0
6700 21275 1.0
6701 21276 1.0
6701 21277 1.0
6701 21278 1.0
6702 21279 1.0
6702 21280 1.0
6702 21281 1.0
6703 21282 1.0
6703 21283 1.0
6703 21284 1.0
6704 21285 1.0
6704 21286 1.0
6704 21287 1.0
6704 21288 1.0
6705 21289 1.0
6705 21290 1.0
6705 21291 1.0
6706 21292 1.0
6706 21293 1.0
6706 21294 1.0
6706 21295 1.0
6706 21296 1.0
6707 21297 1.0
6707 21298 1.0
6707 21299 1.0
6707 21300 1.0
6708 21301 1.0
6708 21302 1.0
6708 21303 1.0
6708 21304 1.0
6709 21305 1.0
6709 21306 1.0
6709 21307 1.0
6710 21308 1.0
6710 21309 1.0
6710 21310 1.0
6711 21311 1.0
6711 21312 1.0
6711 21313 1.0
6712 21314 1.0
6712 21315 1.0
6713 21316 1.0
6713 21317 1.0
6713 21318 1.0
6714 21319 1.0
6714 21320 1.0
6714 21321 1.0
6714 21322 1.0
6714 21323 1.0
6715 21324 1.0
6715 21325 1.0
6715 21326 1.0
6715 21327 1.0
6716 21328 1.0
6716 21329 1.0
6716 21330 1.0
6717 21331 1.0
6717 21332 1.0
6717 21333 1.0
6718 21334 1.0
6718 21335 1.0
6718 21336 1.0
6719 21337 1.0
6719 21338 1.0
6719 21339 1.0
6720 21340 1.0
6720 21341 1.0
6720 21342 1.0
6721 21343 1.0
6721 21344 1.0
6721 21345 1.0
6722 21346 1.0
6722 21347 1.0
6722 21348 1.0
6723 21349 1.0
6723 21350 1.0
6723 21351 1.0
6723 21352 1.0
6724 21353 1.0
6724 21354 1.0
6724 21355 1.0
6725 21356 1.0
6725 21357 1.0
6725 21358 1.0
6726 21359 1.0
6726 21360 1.0
6726 21361 1.0
6727 21362 1.0
6727 21363 1.0
6728 21364 1.0
6728 21365 1.0
6728 21366 1.0
6729 21367 1.0
6729 21368 1.0
6729 21369 1.0
6730 21370 1.0
6730 21371 1.0
6730 21372 1.0
6730 21373 1.0
6731 21374 1.0
6731 21375 1.0
6731 21376 1.0
6732 21377 1.0
6732 21378 1.0
6733 21379 1.0
6733 21380 1.0
6733 21381 1.0
6734 21382 1.0
6734 21383 1.0
6734 21384 1.0
6734 21385 1.0
6735 21386 1.0
6735 21387 1.0
6735 21388 1.0
6736 21389 1.0
6736 21390 1.0
6736 21391 1.0
6737 21392 1.0
6737 21393 1.0
6737 21394 1.0
6738 21395 1.0
6738 21396 1.0
6739 21397 1.0
6739 21398 1.0
6739 21399 1.0
6740 21400 1.0
6740 21401 1.0
6740 21402 1.0
6740 21403 1.0
6741 21404 1.0
6741 21405 1.0
6741 21406 1.0
6742 21407 1.0
6742 21408 1.0
6743 21409 1.0
6743 21410 1.0
6743 21411 1.0
6744 21412 1.0
6744 21413 1.0
6744 21414 1.0
6745 21415 1.0
6745 21416 1.0
6745 21417 1.0
6745 21418 1.0
6746 21419 1.0
6746 21420 1.0
6746 21421 1.0
6747 21422 1.0
6747 21423 1.0
6748 21424 1.0
6748 21425 1.0
6748 21426 1.0
6749 21427 1.0
6749 21428 1.0
6749 21429 1.0
6749 21430 1.0
6750 21431 1.0
6750 21432 1.0
6750 21433 1.0
6750 21434 1.0
6750 21435 1.0
6750 21436 1.0
6750 21437 1.0
6751 21438 1.0
6751 21439 1.0
6751 21440 1.0
6752 21441 1.0
6752 21442 1.0
6753 21443 1.0
6753 21444 1.0
6753 21445 1.0
6753 21446 1.0
6754 21447 1.0
6754 21448 1.0
6754 21449 1.0
6754 21450 1.0
6755 21451 1.0
6755 21452 1.0
6755 21453 1.0
6755 21454 1.0
6755 21455 1.0
6756 21456 1.0
6756 21457 1.0
6756 21458 1.0
6756 21459 1.0
6757 21460 1.0
6757 21461 1.0
6757 21462 1.0
6757 21463 1.0
6757 21464 1.0
6757 21465 1.0
6758 21466 1.0
6758 21467 1.0
6758 21468 1.0
6758 21469 1.0
6759 21470 1.0
6759 21471 1.0
6759 21472 1.0
6760 21473 1.0
6760 21474 1.0
6760 21475 1.0
6761 21476 1.0
6761 21477 1.0
6762 21478 1.0
6762 21479 1.0
6762 21480 1.0
6763 21481 1.0
6763 21482 1.0
6763 21483 1.0
6763 21484 1.0
6763 21485 1.0
6763 21486 1.0
6764 21487 1.0
6764 21488 1.0
6764 21489 1.0
6764 21490 1.0
6764 21491 1.0
6765 21492 1.0
6765 21493 1.0
6765 21494 1.0
6765 21495 1.0
6766 21496 1.0
6766 21497 1.0
6766 21498 1.0
6766 21499 1.0
6766 21500 1.0
6767 21501 1.0
6767 21502 1.0
6767 21503 1.0
6767 21504 1.0
6768 21505 1.0
6768 21506 1.0
6768 21507 1.0
6768 21508 1.0
6769 21509 1.0
6769 21510 1.0
6769 21511 1.0
6769 21512 1.0
6770 21513 1.0
6770 21514 1.0
6770 21515 1.0
6770 21516 1.0
6770 21517 1.0
6771 21518 1.0
6771 21519 1.0
6771 21520 1.0
6772 21521 1.0
6772 21522 1.0
6772 21523 1.0
6773 21524 1.0
6773 21525 1.0
6773 21526 1.0
6774 21527 1.0
6774 21528 1.0
6774 21529 1.0
6774 21530 1.0
6775 21531 1.0
6775 21532 1.0
6775 21533 1.0
6776 21534 1.0
6776 21535 1.0
6776 21536 1.0
6777 21537 1.0
6777 21538 1.0
6777 21539 1.0
6778 21540 1.0
6778 21541 1.0
6778 21542 1.0
6779 21543 1.0
6779 21544 1.0
6780 21545 1.0
6780 21546 1.0
6780 21547 1.0
6780 21548 1.0
6781 21549 1.0
6781 21550 1.0
6781 21551 1.0
6782 21552 1.0
6782 21553 1.0
6783 21554 1.0
6783 21555 1.0
6783 21556 1.0
6784 21557 1.0
6784 21558 1.0
6784 21559 1.0
6784 21560 1.0
6785 21561 1.0
6785 21562 1.0
6786 21563 1.0
6786 21564 1.0
6786 21565 1.0
6787 21566 1.0
6787 21567 1.0
6787 21568 1.0
6788 21569 1.0
6788 21570 1.0
6788 21571 1.0
6789 21572 1.0
6789 21573 1.0
6789 21574 1.0
6790 21575 1.0
6790 21576 1.0
6790 21577 1.0
6791 21578 1.0
6791 21579 1.0
6791 21580 1.0
6791 21581 1.0
6792 21582 1.0
6792 21583 1.0
6792 21584 1.0
6793 21585 1.0
6793 21586 1.0
6793 21587 1.0
6794 21588 1.0
6794 21589 1.0
6794 21590 1.0
6795 21591 1.0
6795 21592 1.0
6795 21593 1.0
6796 21594 1.0
6796 21595 1.0
6797 21596 1.0
6797 21597 1.0
6797 21598 1.0
6797 21599 1.0
6798 21600 1.0
6798 21601 1.0
6798 21602 1.0
6799 21603 1.0
6799 21604 1.0
6800 21605 1.0
6800 21606 1.0
6800 21607 1.0
6801 21608 1.0
6801 21609 1.0
6801 21610 1.0
6802 21611 1.0
6802 21612 1.0
6802 21613 1.0
6803 21614 1.0
6803 21615 1.0
6803 21616 1.0
6804 21617 1.0
6804 21618 1.0
6804 21619 1.0
6804 21620 1.0
6805 21621 1.0
6805 21622 1.0
6805 21623 1.0
6806 21624 1.0
6806 21625 1.0
6807 21626 1.0
6807 21627 1.0
6807 21628 1.0
6808 21629 1.0
6808 21630 1.0
6808 21631 1.0
6808 21632 1.0
6809 21633 1.0
6809 21634 1.0
6810 21635 1.0
6810 21636 1.0
6810 21637 1.0
6810 21638 1.0
6811 21639 1.0
6811 21640 1.0
6811 21641 1.0
6812 21642 1.0
6812 21643 1.0
6812 21644 1.0
6813 21645 1.0
6813 21646 1.0
6813 21647 1.0
6814 21648 1.0
6814 21649 1.0
6814 21650 1.0
6815 21651 1.0
6815 21652 1.0
6815 21653 1.0
6816 21654 1.0
6816 21655 1.0
6816 21656 1.0
6816 21657 1.0
6817 21658 1.0
6817 21659 1.0
6817 21660 1.0
6818 21661 1.0
6818 21662 1.0
6819 21663 1.0
6819 21664 1.0
6819 21665 1.0
6820 21666 1.0
6820 21667 1.0
6820 21668 1.0
6821 21669 1.0
6821 21670 1.0
6821 21671 1.0
6822 21672 1.0
6822 21673 1.0
6822 21674 1.0
6823 21675 1.0
6823 21676 1.0
6823 21677 1.0
6824 21678 1.0
6824 21679 1.0
6824 21680 1.0
6825 21681 1.0
6825 21682 1.0
6825 21683 1.0
6826 21684 1.0
6826 21685 1.0
6827 21686 1.0
6827 21687 1.0
6827 21688 1.0
6827 21689 1.0
6828 21690 1.0
6828 21691 1.0
6828 21692 1.0
6829 21693 1.0
6829 21694 1.0
6830 21695 1.0
6830 21696 1.0
6830 21697 1.0
6831 21698 1.0
6831 21699 1.0
6831 21700 1.0
6832 21701 1.0
6832 21702 1.0
6832 21703 1.0
6833 21704 1.0
6833 21705 1.0
6833 21706 1.0
6834 21707 1.0
6834 21708 1.0
6834 21709 1.0
6835 21710 1.0
6835 21711 1.0
6835 21712 1.0
6836 21713 1.0
6836 21714 1.0
6836 21715 1.0
6837 21716 1.0
6837 21717 1.0
6837 21718 1.0
6837 21719 1.0
6838 21720 1.0
6838 21721 1.0
6838 21722 1.0
6838 21723 1.0
6839 21724 1.0
6839 21725 1.0
6839 21726 1.0
6839 21727 1.0
6839 21728 1.0
6840 21729 1.0
6840 21730 1.0
6840 21731 1.0
6841 21732 1.0
6841 21733 1.0
6841 21734 1.0
6841 21735 1.0
6842 21736 1.0
6842 21737 1.0
6842 21738 1.0
6843 21739 1.0
6843 21740 1.0
6844 21741 1.0
6844 21742 1.0
6844 21743 1.0
6845 21744 1.0
6845 21745 1.0
6845 21746 1.0
6845 21747 1.0
6845 21748 1.0
6846 21749 1.0
6846 21750 1.0
6846 21751 1.0
6846 21752 1.0
6846 21753 1.0
6846 21754 1.0
6847 21755 1.0
6847 21756 1.0
6847 21757 1.0
6848 21758 1.0
6848 21759 1.0
6849 21760 1.0
6849 21761 1.0
6849 21762 1.0
6850 21763 1.0
6850 21764 1.0
6850 21765 1.0
6851 21766 1.0
6851 21767 1.0
6851 21768 1.0
6852 21769 1.0
6852 21770 1.0
6852 21771 1.0
6853 21772 1.0
6853 21773 1.0
6853 21774 1.0
6854 21775 1.0
6854 21776 1.0
6854 21777 1.0
6855 21778 1.0
6855 21779 1.0
6855 21780 1.0
6855 21781 1.0
6856 21782 1.0
6856 21783 1.0
6856 21784 1.0
6857 21785 1.0
6857 21786 1.0
6858 21787 1.0
6858 21788 1.0
6858 21789 1.0
6859 21790 1.0
6859 21791 1.0
6859 21792 1.0
6860 21793 1.0
6860 21794 1.0
6860 21795 1.0
6861 21796 1.0
6861 21797 1.0
6861 21798 1.0
6861 21799 1.0
6862 21800 1.0
6862 21801 1.0
6862 21802 1.0
6863 21803 1.0
6863 21804 1.0
6864 21805 1.0
6864 21806 1.0
6864 21807 1.0
6864 21808 1.0
6865 21809 1.0
6865 21810 1.0
6865 21811 1.0
6866 21812 1.0
6866 21813 1.0
6866 21814 1.0
6867 21815 1.0
6867 21816 1.0
6867 21817 1.0
6868 21818 1.0
6868 21819 1.0
6868 21820 1.0
6869 21821 1.0
6869 21822 1.0
6869 21823 1.0
6870 21824 1.0
6870 21825 1.0
6871 21826 1.0
6871 21827 1.0
6871 21828 1.0
6871 21829 1.0
6872 21830 1.0
6872 21831 1.0
6872 21832 1.0
6873 21833 1.0
6873 21834 1.0
6874 21835 1.0
6874 21836 1.0
6874 21837 1.0
6875 21838 1.0
6875 21839 1.0
6875 21840 1.0
6875 21841 1.0
6876 21842 1.0
6876 21843 1.0
6876 21844 1.0
6877 21845 1.0
6877 21846 1.0
6878 21847 1.0
6878 21848 1.0
6878 21849 1.0
6878 21850 1.0
6879 21851 1.0
6879 21852 1.0
6879 21853 1.0
6880 21854 1.0
6880 21855 1.0
6880 21856 1.0
6881 21857 1.0
6881 21858 1.0
6881 21859 1.0
6882 21860 1.0
6882 21861 1.0
6882 21862 1.0
6882 21863 1.0
6882 21864 1.0
6882 21865 1.0
6883 21866 1.0
6883 21867 1.0
6883 21868 1.0
6883 21869 1.0
6884 21870 1.0
6884 21871 1.0
6884 21872 1.0
6885 21873 1.0
6885 21874 1.0
6885 21875 1.0
6886 21876 1.0
6886 21877 1.0
6886 21878 1.0
6887 21879 1.0
6887 21880 1.0
6887 21881 1.0
6888 21882 1.0
6888 21883 1.0
6888 21884 1.0
6889 21885 1.0
6889 21886 1.0
6889 21887 1.0
6889 21888 1.0
6890 21889 1.0
6890 21890 1.0
6890 21891 1.0
6891 21892 1.0
6891 21893 1.0
6891 21894 1.0
6892 21895 1.0
6892 21896 1.0
6893 21897 1.0
6893 21898 1.0
6893 21899 1.0
6894 21900 1.0
6894 21901 1.0
6894 21902 1.0
6894 21903 1.0
6895 21904 1.0
6895 21905 1.0
6895 21906 1.0
6896 21907 1.0
6896 21908 1.0
6897 21909 1.0
6897 21910 1.0
6897 21911 1.0
6898 21912 1.0
6898 21913 1.0
6898 21914 1.0
6899 21915 1.0
6899 21916 1.0
6899 21917 1.0
6900 21918 1.0
6900 21919 1.0
6900 21920 1.0
6900 21921 1.0
6901 21922 1.0
6901 21923 1.0
6901 21924 1.0
6901 21925 1.0
6901 21926 1.0
6902 21927 1.0
6902 21928 1.0
6902 21929 1.0
6902 21930 1.0
6903 21931 1.0
6903 21932 1.0
6903 21933 1.0
6903 21934 1.0
6904 21935 1.0
6904 21936 1.0
6904 21937 1.0
6905 21938 1.0
6905 21939 1.0
6905 21940 1.0
6906 21941 1.0
6906 21942 1.0
6906 21943 1.0
6906 21944 1.0
6906 21945 1.0
6907 21946 1.0
6907 21947 1.0
6907 21948 1.0
6908 21949 1.0
6908 21950 1.0
6908 21951 1.0
6908 21952 1.0
6909 21953 1.0
6909 21954 1.0
6909 21955 1.0
6910 21956 1.0
6910 21957 1.0
6910 21958 1.0
6911 21959 1.0
6911 21960 1.0
